age,is_male,race,ownes_house,employment_status,employment_income,non_employment_income,treatment,expenditure
18,1,Hispanic,1,0,0.0,0.0,0,2496.97
18,0,White,0,0,0.0,0.0,0,2355.61
46,1,White,0,1,135361.0,12000.0,1,112897.21
65,0,White,0,1,182638.0,12000.0,1,152165.52
25,1,Hispanic,1,1,83843.8,5000.0,0,68260.7
51,1,Black,0,1,142941.5,12000.0,0,122226.51
24,0,White,0,0,0.0,0.0,0,2076.01
18,1,Black,0,1,62775.5,1000.0,0,51049.0
29,0,Hispanic,0,1,91405.9,12000.0,0,79396.98
68,0,White,0,0,0.0,0.0,0,2622.96
36,0,Black,0,1,102739.3,0.0,0,81591.14
26,0,White,1,0,0.0,0.0,1,2392.63
61,0,Hispanic,0,1,171443.4,0.0,0,140370.08
18,0,Hispanic,0,1,64241.4,12000.0,0,52078.63
18,0,White,0,1,59700.3,12000.0,1,57336.64
18,0,White,0,0,0.0,0.0,0,2528.1
55,0,Black,0,1,149231.3,0.0,0,112710.81
34,0,Hispanic,0,1,106701.0,0.0,0,82198.18
31,1,Hispanic,0,1,89183.8,12000.0,0,71885.33
22,1,Hispanic,0,1,77273.8,0.0,0,67038.32
24,1,Hispanic,0,1,73405.2,10000.0,0,65232.32
19,0,Other,0,1,59015.3,0.0,1,53077.45
18,0,Hispanic,0,1,61912.9,0.0,0,48215.61
70,0,Asian,0,1,198565.1,0.0,0,150497.73
46,1,Asian,0,1,130940.8,0.0,0,106449.13
18,0,Hispanic,0,1,64745.5,0.0,0,51567.33
70,0,Black,1,1,192548.9,12000.0,0,153317.06
27,0,White,0,1,87336.7,10000.0,0,69038.58
41,1,Other,0,1,123565.1,10000.0,0,98584.9
20,0,Hispanic,0,0,0.0,12000.0,1,14304.74
42,1,Hispanic,0,1,118181.0,12000.0,0,88238.13
25,1,Black,0,1,77346.7,0.0,0,60195.7
29,0,Hispanic,0,1,86179.6,10000.0,0,61333.87
25,1,White,1,0,0.0,0.0,0,2480.56
63,0,Other,0,1,170311.5,12000.0,0,127847.49
22,1,Asian,0,0,0.0,10000.0,1,11030.37
27,1,Asian,0,0,0.0,0.0,0,2136.73
35,0,Asian,0,1,108555.3,0.0,0,78932.42
18,0,White,0,0,0.0,0.0,1,2876.22
25,1,White,1,0,0.0,0.0,0,2484.57
18,1,Hispanic,1,0,0.0,12000.0,0,12968.75
27,1,Hispanic,0,0,0.0,10000.0,0,10600.94
47,1,Asian,1,1,137032.7,12000.0,0,107759.48
31,1,Other,0,0,0.0,10000.0,1,8982.0
28,1,Hispanic,0,0,0.0,0.0,0,2727.09
46,0,Hispanic,0,1,133426.3,0.0,0,108397.66
21,0,Hispanic,1,1,71292.4,0.0,0,52275.88
35,1,Hispanic,0,1,110164.5,10000.0,0,88883.71
27,0,Asian,0,0,0.0,0.0,0,2500.73
23,0,Hispanic,0,1,71181.3,0.0,1,58015.07
27,0,Black,0,1,83397.4,5000.0,0,61796.8
18,1,Asian,1,0,0.0,0.0,1,2644.14
36,1,Black,0,1,107931.6,0.0,0,93593.24
30,1,White,0,1,94889.2,5000.0,0,74910.26
49,0,White,0,1,145165.2,10000.0,0,111766.21
18,0,White,0,0,0.0,12000.0,0,11714.7
35,0,White,0,1,111669.4,12000.0,0,91684.42
22,0,Hispanic,0,0,0.0,5000.0,0,8306.29
18,1,White,1,0,0.0,0.0,0,2277.1
41,0,White,0,0,0.0,0.0,0,2248.32
35,1,White,0,1,108362.6,0.0,0,85955.05
30,1,Black,0,1,87117.6,10000.0,0,74014.67
18,1,Other,0,1,64913.6,0.0,0,51484.62
70,1,White,1,1,192077.9,10000.0,0,153290.01
18,0,White,0,1,63202.7,0.0,1,44477.96
30,0,Black,0,0,0.0,0.0,0,2544.41
18,0,White,0,0,0.0,0.0,0,2635.78
35,0,Asian,0,1,104037.4,12000.0,0,77415.51
23,0,Asian,0,0,0.0,10000.0,1,10966.51
18,1,White,0,0,0.0,12000.0,1,11298.9
18,1,Hispanic,0,0,0.0,5000.0,1,7489.33
19,1,White,0,1,74337.2,0.0,0,57054.57
24,1,Hispanic,0,1,82599.2,5000.0,0,62276.17
18,1,Hispanic,0,1,64676.5,0.0,0,55145.4
22,0,White,0,0,0.0,0.0,0,2517.25
42,1,Other,1,1,123167.3,1000.0,0,102236.23
18,0,White,0,0,0.0,0.0,0,2379.21
26,0,White,1,1,89917.7,5000.0,0,70050.21
25,1,White,1,1,86763.3,12000.0,0,73570.04
37,1,White,1,1,112837.1,5000.0,1,92807.25
24,0,Hispanic,0,0,0.0,0.0,1,2819.04
36,1,White,0,1,110099.1,12000.0,1,89462.21
18,0,White,0,1,62570.9,0.0,0,45978.21
70,0,Black,0,1,201017.9,12000.0,0,158763.93
62,0,White,1,1,226399.3,0.0,0,199245.25
41,0,Black,0,1,120892.1,0.0,0,102557.87
32,0,White,0,1,102949.6,1000.0,1,80891.89
37,0,Hispanic,0,0,0.0,10000.0,0,14429.08
70,0,Hispanic,0,1,195966.5,12000.0,0,149002.74
28,1,White,0,0,0.0,10000.0,0,12938.09
59,0,Hispanic,0,1,171014.8,0.0,0,155026.82
18,0,Black,0,0,0.0,12000.0,0,13568.64
59,1,White,0,1,167064.7,10000.0,0,132583.69
18,0,Hispanic,0,0,0.0,0.0,0,2468.8
21,0,White,0,0,0.0,0.0,0,2185.82
38,1,Hispanic,0,1,116296.6,0.0,0,89258.39
23,1,Hispanic,0,1,82336.0,10000.0,0,70359.81
18,1,Hispanic,1,0,0.0,0.0,0,2647.86
22,1,White,0,1,75112.9,1000.0,1,61436.02
35,0,Asian,0,1,155844.2,1000.0,0,117185.7
18,1,Hispanic,0,1,62857.8,0.0,1,45520.97
56,1,Other,1,1,161196.2,0.0,1,115407.21
18,1,Asian,0,0,0.0,0.0,1,3373.2
19,0,Black,0,0,0.0,12000.0,0,10767.18
18,1,White,0,0,0.0,0.0,0,2670.77
18,1,Asian,0,0,0.0,12000.0,0,14783.27
18,0,White,1,0,0.0,0.0,1,2707.57
18,0,White,0,0,0.0,0.0,0,2228.54
18,0,White,0,0,0.0,0.0,1,3072.99
18,1,Black,1,1,65284.6,0.0,0,50342.92
18,0,Asian,1,0,0.0,0.0,0,2419.48
21,1,Black,1,0,0.0,0.0,0,2591.14
24,1,Hispanic,0,0,0.0,0.0,1,3060.41
47,1,Asian,1,1,145425.2,0.0,0,108750.67
25,0,Black,0,0,0.0,10000.0,0,12168.02
28,1,White,1,0,0.0,5000.0,0,5738.98
45,1,White,0,1,128756.8,10000.0,0,102068.06
19,1,White,0,0,0.0,1000.0,0,3422.27
18,1,White,1,1,72477.2,12000.0,0,62829.17
26,1,Hispanic,0,1,84650.3,0.0,1,66255.63
18,1,Hispanic,1,0,0.0,12000.0,0,11006.58
18,0,White,0,0,0.0,10000.0,0,8989.22
39,1,Asian,0,0,0.0,10000.0,0,8844.98
18,0,Black,1,0,0.0,12000.0,0,13306.68
18,1,White,0,0,0.0,10000.0,0,10460.11
23,0,Black,1,0,0.0,12000.0,1,12807.26
20,1,Asian,0,0,0.0,0.0,0,2402.39
18,0,White,1,0,0.0,0.0,0,2365.86
19,1,Other,1,1,63781.7,0.0,0,45459.98
18,0,White,0,0,0.0,0.0,0,2335.04
22,0,Asian,0,1,74907.1,10000.0,1,61598.11
32,1,White,0,0,0.0,0.0,0,2473.11
18,0,White,0,0,0.0,12000.0,0,15572.55
34,0,Black,0,0,0.0,0.0,1,2487.4
18,1,Hispanic,0,0,0.0,12000.0,1,13764.65
48,1,White,0,0,0.0,10000.0,1,10913.73
70,0,Asian,0,1,192210.8,0.0,0,134761.68
18,0,Hispanic,0,1,58699.0,10000.0,0,52714.91
38,0,White,0,1,111688.1,12000.0,0,97662.86
44,1,White,0,1,133745.1,12000.0,0,96282.31
23,0,Black,1,0,0.0,10000.0,0,14436.2
34,0,Black,0,0,0.0,0.0,0,2688.92
18,1,White,0,1,59479.4,0.0,0,46232.93
18,0,White,0,0,0.0,0.0,0,2854.39
18,0,White,0,1,60101.4,12000.0,0,51708.81
18,0,White,0,1,59065.8,12000.0,0,48031.67
26,1,Black,1,0,0.0,0.0,0,2598.46
41,0,Black,1,1,174718.2,0.0,1,159571.89
64,1,Hispanic,0,1,176145.2,10000.0,1,130559.49
18,0,White,0,1,66378.4,12000.0,1,56473.4
33,0,Other,0,1,109372.9,0.0,0,82916.89
26,0,Black,0,0,0.0,10000.0,0,12330.01
18,0,White,0,1,55832.4,5000.0,0,44309.94
31,0,White,0,0,0.0,12000.0,0,15322.42
70,0,Hispanic,0,1,190985.4,10000.0,0,166548.54
49,1,Asian,0,0,0.0,10000.0,0,8219.2
18,0,Hispanic,1,0,0.0,12000.0,0,16804.39
18,1,Hispanic,0,0,0.0,0.0,0,2584.52
34,1,White,1,1,107691.9,0.0,0,88962.51
30,1,Hispanic,0,0,0.0,0.0,0,2151.13
29,1,White,0,0,0.0,5000.0,0,5970.71
18,0,White,0,1,58878.4,0.0,0,46230.45
18,1,White,1,0,0.0,10000.0,0,9881.21
51,1,White,1,1,147942.6,0.0,0,115653.23
54,1,Black,0,1,151605.4,12000.0,0,130320.06
18,0,Hispanic,0,1,60319.7,12000.0,0,52278.4
18,1,Black,0,0,0.0,0.0,0,2829.92
22,0,White,1,0,0.0,5000.0,0,5895.35
58,0,White,1,1,165179.7,0.0,1,96681.05
18,1,White,1,1,61839.0,10000.0,1,47516.44
22,0,White,0,0,0.0,0.0,0,2482.07
23,0,White,0,1,73523.2,0.0,0,59192.75
66,0,Asian,1,1,238939.0,5000.0,1,179990.57
18,1,White,0,1,58566.9,0.0,0,41827.48
18,1,White,1,0,0.0,0.0,0,2335.5
23,1,White,1,0,0.0,0.0,0,2535.11
49,0,Black,0,1,143983.1,0.0,0,119370.96
38,1,Hispanic,0,1,125028.7,12000.0,1,120633.65
18,1,Asian,0,0,0.0,0.0,0,2600.94
38,0,White,0,1,113241.6,0.0,1,108446.36
19,1,White,0,0,0.0,0.0,0,2242.25
18,1,Asian,1,0,0.0,10000.0,0,7236.38
18,1,Asian,0,1,64117.3,10000.0,1,57790.78
18,1,White,0,0,0.0,12000.0,0,16165.49
18,0,Hispanic,0,0,0.0,1000.0,0,3111.69
18,1,White,1,0,0.0,10000.0,0,11599.58
18,1,Hispanic,1,0,0.0,12000.0,0,12171.62
18,1,White,1,1,60821.1,12000.0,0,51750.67
41,1,Other,0,1,126583.9,0.0,0,93566.9
18,1,Hispanic,1,0,0.0,12000.0,0,13044.46
24,0,Asian,1,1,77837.7,0.0,0,69052.81
18,1,White,0,1,67052.6,0.0,0,50801.83
50,1,Hispanic,0,1,149492.0,12000.0,0,114398.24
27,0,Black,0,1,87089.1,10000.0,1,70851.93
26,0,Other,0,1,80772.7,10000.0,1,65628.64
18,1,White,0,0,0.0,10000.0,0,10425.91
42,0,Black,1,1,129274.4,0.0,0,98091.64
18,1,Hispanic,1,1,67147.5,0.0,0,56073.53
18,0,Hispanic,1,1,65846.6,10000.0,1,55276.73
18,1,Black,1,1,61329.6,12000.0,0,54398.21
18,0,White,1,1,64134.8,0.0,0,54838.41
26,0,White,1,0,0.0,12000.0,0,11414.13
19,1,Hispanic,0,0,0.0,0.0,0,2785.94
18,1,Asian,1,0,0.0,12000.0,0,9333.45
43,1,White,0,1,137350.7,0.0,0,106489.56
31,0,White,0,1,94067.4,0.0,1,65408.36
23,0,White,0,1,68509.0,12000.0,0,56467.65
30,1,White,0,1,88798.7,0.0,0,59212.93
18,1,Hispanic,0,0,0.0,5000.0,0,8090.47
18,1,White,1,0,0.0,0.0,0,2574.83
45,1,Asian,0,1,136666.3,10000.0,0,109928.85
35,0,White,1,1,101430.6,0.0,0,79422.0
45,0,White,1,1,132629.1,0.0,1,108461.87
18,1,White,1,1,63325.7,12000.0,0,45602.47
61,0,Hispanic,0,1,177281.9,0.0,0,144097.03
23,0,White,0,0,0.0,12000.0,0,15040.85
33,0,White,0,0,0.0,0.0,0,2345.36
70,1,White,0,0,0.0,0.0,0,2572.6
34,1,White,0,0,0.0,10000.0,0,11747.72
69,1,Other,1,1,192313.9,0.0,0,158277.56
26,0,Hispanic,0,0,0.0,0.0,1,3383.79
18,1,Hispanic,1,1,67505.9,0.0,0,54399.76
45,0,White,1,1,127158.1,12000.0,0,95816.93
18,0,White,0,1,60768.1,12000.0,0,55498.48
30,0,Black,0,1,92082.1,0.0,0,75763.28
21,1,Other,0,1,69932.3,10000.0,0,64306.04
36,0,Hispanic,0,1,108054.9,0.0,1,73297.35
61,1,White,0,1,174299.7,1000.0,0,121394.04
19,1,White,1,0,0.0,0.0,0,2571.51
26,1,Other,0,1,87366.8,0.0,0,70866.51
18,0,Hispanic,0,0,0.0,5000.0,0,6226.85
18,1,White,0,0,0.0,0.0,0,2494.52
70,1,Black,0,1,195530.5,10000.0,0,162545.8
39,0,Black,1,1,111495.6,12000.0,0,95505.13
26,1,White,0,0,0.0,0.0,0,2207.8
27,1,Asian,0,1,84100.3,10000.0,0,69008.9
18,1,Hispanic,1,0,0.0,12000.0,0,10866.77
18,0,Black,0,0,0.0,0.0,1,2232.55
23,0,Hispanic,0,0,0.0,0.0,0,2341.96
44,1,Asian,0,1,125769.2,12000.0,0,111007.74
20,1,White,1,0,0.0,10000.0,1,11072.84
18,1,White,1,0,0.0,0.0,0,2538.89
18,0,Black,1,0,0.0,12000.0,1,13659.2
18,1,White,0,1,67761.0,0.0,0,51653.51
49,1,White,1,1,135301.9,0.0,0,100637.17
18,1,Other,1,1,68044.6,0.0,0,54800.58
41,1,White,0,1,125440.6,5000.0,0,103725.44
18,1,Black,0,0,0.0,12000.0,0,11415.68
18,1,Asian,0,0,0.0,0.0,1,2631.28
49,0,White,0,0,0.0,10000.0,0,7358.05
27,1,Hispanic,0,0,0.0,12000.0,0,9205.88
18,0,White,0,0,0.0,12000.0,0,11377.26
18,1,Other,1,0,0.0,0.0,0,2305.68
18,1,White,0,0,0.0,10000.0,0,9234.17
70,0,Black,1,1,254611.4,0.0,0,199057.54
33,0,Asian,1,1,106441.2,10000.0,0,82830.99
28,1,Hispanic,1,1,92123.3,0.0,0,65870.75
18,1,White,0,0,0.0,0.0,0,2361.17
18,0,Black,0,0,0.0,0.0,0,2570.45
18,0,Black,0,1,64414.0,0.0,0,49173.29
18,0,Hispanic,1,0,0.0,1000.0,0,3822.24
18,0,Other,0,1,73845.9,12000.0,0,61029.09
18,0,Black,1,1,62295.0,0.0,0,46950.25
52,0,Black,0,1,146945.0,0.0,0,127723.77
18,1,White,0,0,0.0,10000.0,0,9061.49
45,0,Hispanic,1,1,136591.7,0.0,1,125966.06
29,1,Hispanic,1,1,85450.7,0.0,1,67579.41
37,0,Black,0,1,111294.1,10000.0,0,81031.21
18,1,Hispanic,0,1,65331.2,0.0,0,47363.65
69,1,White,0,1,188221.8,10000.0,0,149386.05
27,0,Hispanic,0,0,0.0,12000.0,0,13346.2
28,1,Black,1,1,90279.9,0.0,0,63550.55
27,1,White,0,1,86397.9,10000.0,0,67932.68
68,1,Black,0,1,252204.7,0.0,0,217569.38
18,1,White,0,1,66306.4,12000.0,0,52128.07
19,1,Hispanic,0,0,0.0,0.0,1,3083.38
21,0,Asian,0,0,0.0,0.0,0,2474.45
70,1,White,0,0,0.0,10000.0,0,14141.72
29,0,Black,0,1,88987.7,12000.0,0,65557.64
18,1,Asian,0,0,0.0,0.0,0,2130.76
18,1,White,0,1,64346.9,5000.0,0,53884.2
18,0,White,1,0,0.0,10000.0,0,9133.48
18,0,Black,1,1,59566.9,10000.0,0,50479.16
26,1,Other,0,0,0.0,10000.0,1,12653.77
21,1,Hispanic,0,1,73257.7,0.0,0,63274.08
18,0,White,0,1,65583.0,10000.0,1,41112.17
23,0,Asian,0,0,0.0,12000.0,0,13346.65
26,0,Hispanic,1,1,84122.2,0.0,0,63309.38
28,1,White,1,0,0.0,10000.0,0,10655.72
64,1,White,0,0,0.0,12000.0,0,13632.17
42,1,White,0,0,0.0,10000.0,0,15681.81
66,1,White,0,1,191640.9,10000.0,0,145646.8
37,0,White,0,1,105981.0,12000.0,0,78106.8
18,1,Hispanic,0,1,69200.1,1000.0,0,54865.16
18,1,White,1,0,0.0,10000.0,0,8775.46
29,0,Hispanic,0,1,91159.9,0.0,0,71663.78
18,1,White,0,0,0.0,0.0,0,2781.28
29,1,White,0,1,96439.6,1000.0,0,84645.04
24,0,Other,1,0,0.0,0.0,0,2435.12
27,0,Hispanic,1,1,87977.1,0.0,0,60183.82
55,0,Hispanic,0,0,0.0,0.0,0,2535.25
21,0,White,0,0,0.0,1000.0,1,4022.9
30,0,Asian,0,1,88085.6,12000.0,0,77163.56
18,1,Black,1,0,0.0,0.0,0,2363.05
18,0,Hispanic,1,0,0.0,0.0,1,2698.88
20,1,White,0,1,75303.3,0.0,0,55782.12
34,1,Black,1,1,104629.8,0.0,1,77611.67
56,1,Hispanic,0,1,160789.8,0.0,0,140266.8
43,1,White,0,1,123832.4,10000.0,1,101950.45
35,1,White,0,1,111690.5,1000.0,1,91477.03
18,1,White,0,0,0.0,0.0,0,2561.87
26,0,Hispanic,0,1,79687.3,10000.0,1,59993.86
45,1,White,0,0,0.0,0.0,0,2761.03
33,0,Black,1,0,0.0,0.0,0,2167.47
28,0,White,0,0,0.0,1000.0,0,3191.49
18,1,Other,0,1,69431.2,12000.0,1,57955.19
39,1,White,0,1,171300.1,12000.0,0,138379.26
19,0,White,0,1,69837.6,0.0,0,49225.5
45,1,Black,0,1,133217.3,12000.0,0,98280.5
70,0,Black,0,0,0.0,0.0,0,2495.17
18,1,White,0,0,0.0,0.0,0,2624.58
18,0,Black,0,1,61228.7,10000.0,0,50411.47
58,0,White,0,1,167711.4,12000.0,1,129986.78
36,1,White,0,1,150896.6,0.0,0,123455.67
20,0,White,0,0,0.0,0.0,0,2233.14
18,0,White,0,0,0.0,0.0,0,2192.38
18,1,White,1,1,54019.0,0.0,0,42571.94
54,0,White,0,1,155442.4,0.0,1,120183.82
18,0,Asian,1,1,59003.2,0.0,0,46768.74
35,1,Asian,0,1,102784.6,1000.0,1,79270.77
23,1,White,0,1,74248.9,12000.0,0,60154.54
28,0,White,0,0,0.0,0.0,0,2639.42
69,0,Hispanic,1,1,190893.8,0.0,0,136582.51
18,0,Hispanic,1,0,0.0,5000.0,0,6056.3
18,1,White,0,1,60809.6,0.0,1,46837.94
18,0,Black,0,0,0.0,0.0,0,2481.2
37,1,White,0,1,107722.8,12000.0,0,92050.98
60,0,Black,0,1,166252.0,1000.0,0,138164.68
18,1,Hispanic,1,1,61378.6,12000.0,0,49178.8
24,1,Hispanic,1,0,0.0,1000.0,0,3065.89
18,1,White,0,1,65242.2,12000.0,0,48245.31
20,1,Black,0,0,0.0,0.0,0,2427.14
63,0,Hispanic,1,1,175240.4,12000.0,0,127910.44
50,1,White,0,1,146568.2,0.0,0,126155.51
18,0,Black,1,0,0.0,0.0,0,2542.83
18,1,Other,0,1,62954.6,12000.0,1,44157.82
40,1,White,0,1,123713.1,12000.0,0,99293.59
30,0,White,1,1,94469.2,12000.0,0,79149.32
37,0,Hispanic,0,1,103701.6,5000.0,1,83339.9
33,1,White,0,1,105203.8,10000.0,0,85517.73
36,0,White,1,0,0.0,0.0,0,2870.6
18,1,Hispanic,0,1,67486.7,0.0,0,53302.41
31,0,White,1,1,95534.0,12000.0,1,60048.56
29,1,White,0,1,96373.4,0.0,0,75102.73
24,0,Black,0,0,0.0,12000.0,0,10564.39
23,0,White,1,1,77735.8,0.0,1,73132.55
51,0,White,0,1,146962.1,0.0,0,114668.95
18,0,White,0,0,0.0,12000.0,0,12583.16
18,0,Asian,1,0,0.0,0.0,0,2878.01
22,1,Asian,0,1,79052.6,0.0,0,62754.22
57,0,White,0,1,157220.3,10000.0,1,136693.38
18,0,Hispanic,0,0,0.0,0.0,0,2615.27
49,1,White,0,1,148811.1,0.0,0,122575.63
37,0,Hispanic,0,1,111056.5,10000.0,0,89232.95
44,0,White,0,1,123627.8,0.0,0,92229.85
26,0,Other,0,0,0.0,12000.0,0,15227.64
20,1,White,0,0,0.0,0.0,0,2525.31
18,0,Hispanic,0,0,0.0,5000.0,0,7926.29
41,1,White,0,1,174851.3,0.0,0,132908.76
18,0,White,0,0,0.0,12000.0,0,9042.63
22,1,White,0,0,0.0,12000.0,1,11342.85
18,0,Hispanic,1,1,73206.3,0.0,0,53095.19
59,0,Hispanic,1,1,162943.8,0.0,0,114195.76
62,1,Hispanic,0,1,236674.7,0.0,0,183039.94
32,1,Black,1,1,148673.5,0.0,1,106637.23
18,1,Hispanic,0,0,0.0,12000.0,1,14147.38
18,0,Hispanic,1,1,59012.9,12000.0,1,43203.81
18,0,Other,1,0,0.0,12000.0,0,17564.26
34,0,Asian,1,1,103768.8,0.0,0,83504.72
31,1,White,0,0,0.0,0.0,0,2677.71
39,0,Hispanic,1,1,112916.3,12000.0,1,96684.22
18,1,White,0,1,68155.7,0.0,0,59028.53
30,1,Black,0,1,95823.0,0.0,0,68887.65
18,1,White,0,0,0.0,0.0,1,3419.45
18,0,Hispanic,0,1,59147.3,12000.0,0,53066.14
18,0,White,1,1,64021.7,0.0,0,54620.4
25,1,Black,0,1,72551.3,0.0,0,61176.05
20,1,Asian,1,1,66130.5,0.0,0,56999.78
18,0,White,1,0,0.0,5000.0,0,7633.85
18,0,Hispanic,0,0,0.0,12000.0,0,13902.72
18,1,Other,0,0,0.0,10000.0,0,13040.69
39,1,White,1,0,0.0,10000.0,0,7891.93
18,0,White,0,1,54313.2,10000.0,0,46551.96
32,1,White,0,0,0.0,12000.0,0,13290.54
19,1,Hispanic,0,0,0.0,1000.0,0,3187.29
18,1,Asian,0,1,65675.3,0.0,0,50449.25
18,0,Black,0,1,62899.5,12000.0,1,60941.38
37,1,White,0,1,110159.3,0.0,0,86602.75
65,1,Black,0,1,192948.5,1000.0,0,156603.99
32,1,Hispanic,1,0,0.0,10000.0,0,7090.91
18,1,Asian,0,1,68652.6,0.0,0,52984.96
24,0,Asian,0,0,0.0,0.0,0,2563.87
47,1,White,0,1,142130.7,10000.0,0,121871.87
31,1,White,1,0,0.0,12000.0,0,12690.9
28,1,Asian,1,1,90605.7,0.0,0,67992.76
70,0,White,0,1,197869.2,0.0,1,179419.51
28,0,White,0,0,0.0,0.0,0,2420.15
18,0,Black,0,0,0.0,0.0,0,2345.67
70,0,White,0,1,195320.3,10000.0,1,142529.74
29,0,White,1,0,0.0,1000.0,0,3142.81
25,0,White,0,0,0.0,0.0,0,2360.11
70,0,Asian,0,1,195027.2,12000.0,0,151114.64
19,0,White,0,0,0.0,0.0,0,2404.8
61,1,White,0,1,172088.4,1000.0,0,136968.53
35,1,Hispanic,1,1,113761.3,10000.0,0,85410.93
18,0,White,0,1,68112.8,1000.0,0,55260.64
23,0,White,1,0,0.0,0.0,0,2565.52
18,0,White,1,0,0.0,10000.0,0,6995.76
18,1,White,1,0,0.0,12000.0,0,10449.37
25,1,White,1,0,0.0,0.0,0,2724.32
19,0,White,0,1,60143.1,10000.0,1,55671.76
18,0,White,0,0,0.0,12000.0,0,10327.11
46,1,White,0,1,131235.5,0.0,0,97371.44
18,1,Hispanic,0,0,0.0,10000.0,0,10178.98
38,1,White,0,1,117394.8,0.0,0,85677.72
44,1,Hispanic,1,1,128444.8,0.0,1,106726.6
61,0,White,0,1,169226.8,0.0,0,133702.02
47,1,White,0,1,133782.2,0.0,1,117913.26
18,1,Asian,0,1,69558.2,0.0,1,50808.77
54,1,Hispanic,0,1,156173.3,0.0,1,131713.58
55,1,White,0,0,0.0,12000.0,1,12411.79
45,1,Black,0,0,0.0,0.0,0,2820.69
58,1,Hispanic,0,1,159760.1,0.0,0,132837.16
18,0,White,0,0,0.0,0.0,1,3495.25
42,1,Black,0,1,125249.9,0.0,1,124948.85
18,0,Hispanic,1,0,0.0,5000.0,0,7656.22
24,0,Hispanic,0,0,0.0,12000.0,1,11723.36
18,1,White,0,0,0.0,0.0,0,2992.9
18,0,White,1,1,60504.9,0.0,1,46262.13
18,0,White,0,1,66228.8,0.0,0,59488.21
18,0,Black,1,0,0.0,0.0,1,2417.93
18,0,Black,1,1,64680.7,0.0,0,49084.28
68,0,White,0,1,185150.3,5000.0,1,151517.58
20,0,Other,0,0,0.0,0.0,0,2575.24
23,1,White,0,1,81584.2,0.0,0,63600.65
49,1,White,0,1,145472.2,0.0,1,137903.62
23,1,Hispanic,0,0,0.0,10000.0,0,13017.8
42,0,Black,0,1,121531.7,5000.0,0,101420.31
18,1,Hispanic,0,0,0.0,10000.0,0,10603.79
26,0,White,0,1,78880.6,12000.0,0,67220.74
18,1,Asian,0,0,0.0,0.0,1,2933.08
57,0,Asian,1,1,154783.4,0.0,0,128172.69
18,1,Hispanic,0,0,0.0,12000.0,0,11690.94
18,0,Hispanic,0,1,66891.9,0.0,0,55626.17
36,0,Hispanic,0,0,0.0,12000.0,1,12972.51
51,0,White,0,0,0.0,0.0,0,2426.82
20,1,Asian,1,0,0.0,0.0,0,2397.78
28,1,Hispanic,0,0,0.0,0.0,0,2786.01
18,1,Hispanic,0,0,0.0,0.0,0,2128.34
56,1,Asian,0,1,158153.3,12000.0,0,146507.92
18,1,White,0,1,67402.2,12000.0,0,56478.41
62,0,White,0,1,171896.1,0.0,0,137923.37
20,0,Hispanic,0,0,0.0,12000.0,0,10985.99
18,0,Asian,0,1,66385.3,12000.0,1,56090.08
22,0,Hispanic,0,0,0.0,5000.0,0,5556.09
25,0,Hispanic,0,0,0.0,0.0,1,2780.65
31,1,Black,0,0,0.0,12000.0,0,15445.15
24,1,Asian,1,1,77366.7,12000.0,1,69628.61
19,0,White,1,0,0.0,0.0,0,2554.9
18,0,White,0,0,0.0,0.0,0,2602.64
30,0,Asian,0,1,95035.1,0.0,0,74475.54
19,0,White,0,1,58855.5,0.0,0,51404.77
55,1,White,0,1,156345.1,10000.0,0,120024.93
28,1,Hispanic,0,1,88479.5,10000.0,1,85517.05
18,1,White,0,0,0.0,12000.0,0,10053.74
25,1,Other,1,1,87613.0,0.0,0,63213.86
28,0,White,1,0,0.0,0.0,0,2660.77
32,0,Hispanic,0,1,97572.1,10000.0,0,79229.05
18,0,Hispanic,1,0,0.0,12000.0,0,13182.51
21,0,White,1,0,0.0,1000.0,0,3513.39
30,0,Black,0,1,90761.2,0.0,0,70108.49
18,1,White,0,0,0.0,0.0,0,2840.41
18,1,Black,1,0,0.0,1000.0,0,3413.72
25,0,Hispanic,0,0,0.0,10000.0,0,10174.37
33,1,Black,0,1,110162.9,0.0,0,91658.07
44,1,Hispanic,0,1,134889.5,0.0,1,91762.73
18,0,Other,1,0,0.0,0.0,0,2414.05
69,1,Hispanic,0,1,188513.9,12000.0,1,140669.68
25,1,White,0,1,81934.4,10000.0,1,56766.97
34,1,Other,0,0,0.0,12000.0,0,15335.43
18,1,White,0,1,61387.3,0.0,0,45072.05
18,1,Other,0,1,64871.1,10000.0,0,53244.21
55,0,White,0,1,155849.7,12000.0,0,128012.69
43,1,Hispanic,0,1,127819.9,10000.0,0,109998.26
70,0,White,0,1,198700.2,0.0,0,151272.74
31,1,Asian,1,1,97659.4,0.0,0,79796.88
18,0,White,1,0,0.0,0.0,0,2212.66
18,0,Black,0,1,61234.6,0.0,1,41190.0
67,1,Black,0,1,190311.2,0.0,0,137316.21
38,1,White,0,1,109433.9,12000.0,1,81935.99
46,1,Asian,0,1,139172.9,0.0,0,107674.23
18,1,Hispanic,1,1,65980.4,12000.0,0,54712.22
18,0,Hispanic,0,0,0.0,0.0,0,2287.32
21,0,White,0,1,68230.9,10000.0,0,49470.14
18,0,White,1,1,73060.8,0.0,0,49924.3
20,0,White,1,0,0.0,12000.0,0,14423.22
48,1,White,0,1,138788.9,12000.0,0,123764.15
24,1,White,0,0,0.0,10000.0,1,9763.92
