age,is_male,race,ownes_house,employment_status,employment_income,non_employment_income,treatment,expenditure
18,1,Hispanic,0,0,0.0,0.0,0,2517.83
18,1,Black,1,0,0.0,1000.0,0,3509.18
18,1,Hispanic,0,1,58197.9,1000.0,0,37684.29
24,1,Asian,0,0,0.0,0.0,0,2724.94
18,0,Other,0,0,0.0,9000.0,0,10962.63
51,0,Hispanic,1,1,141017.5,0.0,0,91863.17
18,1,Black,0,1,58982.7,9000.0,1,47041.19
29,1,Other,0,1,83511.6,12000.0,0,63571.95
31,1,Black,0,0,0.0,0.0,0,2337.53
18,1,White,0,1,70826.1,0.0,0,45683.09
21,0,White,0,1,71356.1,12000.0,0,51538.24
26,0,White,1,0,0.0,0.0,0,2486.06
24,0,White,0,1,77185.1,0.0,0,61806.09
45,1,Black,0,1,129899.8,0.0,0,87490.66
18,1,Hispanic,0,1,56240.7,12000.0,1,50163.96
18,1,Black,0,1,60832.5,0.0,1,52841.78
18,1,Hispanic,1,1,60694.8,12000.0,0,48137.2
18,0,Black,0,0,0.0,12000.0,0,11343.7
18,0,Hispanic,0,0,0.0,5000.0,0,5913.95
18,0,White,0,0,0.0,9000.0,0,12789.83
18,1,White,1,1,63019.2,0.0,0,43159.68
18,1,Hispanic,0,0,0.0,0.0,1,3255.76
44,1,Asian,0,1,130087.2,0.0,0,84485.52
49,1,White,0,0,0.0,9000.0,0,8233.85
18,1,Hispanic,1,0,0.0,0.0,0,2884.46
68,1,Hispanic,1,1,178511.3,0.0,0,122019.9
18,1,Black,0,1,71100.6,12000.0,1,62479.16
57,0,Hispanic,0,0,0.0,12000.0,0,13349.22
18,1,Black,1,1,62034.8,12000.0,0,48354.72
19,1,Black,0,1,64139.7,0.0,1,35080.45
37,1,White,0,1,105567.9,9000.0,0,74985.7
30,0,Black,0,0,0.0,0.0,0,2793.27
18,1,Hispanic,0,1,69450.4,5000.0,0,54014.84
18,1,White,0,0,0.0,0.0,1,3155.44
26,1,Black,0,1,84295.3,0.0,0,58049.71
70,0,Asian,0,1,189647.5,0.0,0,129149.9
18,0,White,1,1,61776.0,9000.0,0,39546.61
30,0,Asian,0,1,87176.1,1000.0,0,63512.34
18,1,Other,0,0,0.0,0.0,0,2598.33
18,1,White,0,1,59938.0,0.0,0,43434.83
25,1,Asian,0,1,77936.9,9000.0,0,51499.38
18,1,White,1,0,0.0,0.0,0,2256.46
18,1,Black,0,0,0.0,0.0,0,2235.4
18,0,Asian,1,1,63624.8,12000.0,0,48094.35
33,1,White,0,1,99752.5,0.0,0,64353.25
30,1,Hispanic,0,1,87364.1,0.0,1,66223.34
21,0,Black,0,0,0.0,0.0,0,2536.21
70,1,Hispanic,0,1,186671.8,9000.0,0,123533.18
18,0,White,0,0,0.0,0.0,0,2568.38
18,1,White,0,0,0.0,12000.0,0,11254.17
48,1,White,1,1,137201.8,12000.0,0,97407.78
20,0,Asian,0,0,0.0,12000.0,0,15296.65
42,0,White,0,1,117748.5,9000.0,0,82102.53
18,1,Hispanic,0,1,56428.1,9000.0,0,42363.94
33,1,Black,0,0,0.0,12000.0,0,12527.17
63,1,Asian,1,0,0.0,0.0,1,2697.76
18,0,Hispanic,0,1,76655.8,1000.0,0,53855.27
21,1,White,0,1,66621.1,0.0,0,49799.87
62,1,White,0,1,226690.4,0.0,1,173489.2
18,1,Black,0,1,64178.4,0.0,1,51811.61
39,0,Hispanic,1,1,100185.3,0.0,1,77180.88
18,1,Asian,0,0,0.0,0.0,0,2525.08
18,1,Hispanic,0,1,65437.7,9000.0,0,52183.91
18,0,White,0,1,56082.2,0.0,1,46637.88
18,0,Asian,1,1,52672.0,12000.0,0,39793.55
18,0,Black,1,1,62486.6,12000.0,1,50852.37
18,0,Black,0,1,56809.7,9000.0,0,40716.81
18,1,White,0,1,63061.6,12000.0,0,44176.08
18,1,White,0,0,0.0,0.0,0,2225.54
30,0,Black,0,1,82899.3,0.0,0,54216.27
18,0,White,1,0,0.0,9000.0,0,12284.68
18,0,Asian,1,0,0.0,9000.0,0,11078.7
18,0,White,0,1,54760.0,9000.0,1,47108.03
48,1,Black,0,0,0.0,0.0,0,2393.54
22,0,White,0,0,0.0,9000.0,1,9205.15
20,1,Black,0,0,0.0,0.0,0,2019.41
51,0,Hispanic,0,1,137101.6,0.0,0,93542.36
18,1,White,1,1,61952.8,12000.0,0,54221.72
20,1,Black,0,0,0.0,0.0,0,2489.03
22,0,White,0,1,72142.5,9000.0,0,53656.77
70,0,Black,0,1,182194.9,9000.0,1,140274.05
18,1,Asian,0,0,0.0,0.0,0,2650.5
18,1,Hispanic,0,0,0.0,12000.0,1,13135.53
18,0,Black,0,1,59334.8,0.0,0,42922.23
18,1,White,0,1,62050.5,0.0,0,44369.15
32,1,White,0,0,0.0,0.0,0,2756.47
19,1,Hispanic,1,0,0.0,1000.0,0,3396.31
18,1,White,0,0,0.0,0.0,0,2377.24
18,0,Hispanic,0,0,0.0,0.0,1,2658.23
18,1,White,0,0,0.0,12000.0,0,15601.14
46,1,White,0,1,129111.5,5000.0,0,90954.46
18,1,Black,0,0,0.0,0.0,0,2599.44
23,0,White,1,0,0.0,12000.0,0,14079.66
24,1,White,0,1,74767.9,0.0,0,54754.34
51,1,White,0,1,143056.3,0.0,1,105199.98
53,1,Asian,0,1,148714.6,0.0,1,151765.01
41,0,Other,0,0,0.0,0.0,0,2512.18
28,1,Other,0,0,0.0,9000.0,1,11015.44
26,1,White,1,0,0.0,5000.0,0,5956.75
51,1,White,1,1,145319.7,0.0,0,93817.23
18,1,Black,0,0,0.0,0.0,0,1950.0
31,1,Hispanic,1,0,0.0,0.0,0,2557.67
30,1,Hispanic,0,0,0.0,12000.0,1,14995.06
37,1,White,0,1,100034.8,0.0,1,75299.63
43,1,Hispanic,1,1,117883.2,9000.0,1,88990.84
31,0,Black,0,0,0.0,9000.0,0,8317.39
36,0,White,0,0,0.0,9000.0,0,11335.08
18,0,White,0,1,58964.8,12000.0,0,40874.7
27,1,Black,1,1,85149.0,9000.0,0,61403.04
18,1,Black,0,0,0.0,0.0,1,2406.82
51,0,White,0,1,140272.4,5000.0,0,100064.74
70,0,White,0,1,185806.8,0.0,0,141366.47
18,1,White,0,0,0.0,0.0,0,2777.95
70,0,White,1,1,186328.1,0.0,1,155303.84
27,1,White,0,1,83641.3,0.0,0,53925.73
33,1,White,0,0,0.0,12000.0,1,14194.11
26,0,Asian,0,1,77391.1,0.0,0,58025.78
39,0,Black,0,0,0.0,0.0,0,2529.59
18,0,Other,1,1,60225.7,12000.0,0,46457.43
18,0,Hispanic,0,1,59089.6,9000.0,0,42569.17
18,0,White,1,0,0.0,12000.0,0,12013.06
18,0,Hispanic,1,1,61269.0,12000.0,1,54825.51
39,0,Asian,0,1,110347.7,12000.0,0,71163.43
34,0,White,0,0,0.0,9000.0,0,10427.47
21,1,White,0,1,69731.2,9000.0,0,53861.85
18,1,White,0,1,61001.2,12000.0,0,44587.67
18,1,Asian,0,1,63647.9,0.0,0,46281.74
18,1,Hispanic,0,0,0.0,9000.0,1,10439.67
23,0,White,0,1,79818.9,0.0,1,68961.56
18,1,Hispanic,0,0,0.0,0.0,1,3173.28
41,1,Asian,0,1,112363.7,5000.0,0,75361.43
27,1,White,0,0,0.0,9000.0,0,12385.55
18,0,White,1,0,0.0,0.0,0,2647.18
18,0,Hispanic,0,0,0.0,9000.0,0,9779.44
26,0,Hispanic,0,1,83157.9,0.0,0,56204.72
18,0,White,0,0,0.0,0.0,0,2442.2
18,0,Asian,0,1,63544.8,12000.0,1,53075.3
70,1,White,0,1,185451.3,12000.0,0,137448.11
18,1,Asian,0,1,60424.8,5000.0,0,45572.78
18,1,White,0,1,58103.4,0.0,1,51103.27
18,0,Black,0,0,0.0,0.0,0,2605.8
32,1,White,1,0,0.0,9000.0,1,10814.81
18,1,Black,1,1,59158.9,12000.0,0,45218.6
19,1,White,0,1,70725.2,9000.0,0,47105.81
18,1,Hispanic,0,0,0.0,12000.0,1,13589.93
26,1,Asian,1,1,79843.4,9000.0,0,57191.23
49,0,Hispanic,0,1,138960.0,1000.0,0,91706.79
38,0,White,1,1,108450.4,9000.0,1,102468.5
70,1,Asian,1,1,189063.3,9000.0,0,155828.18
35,0,Asian,0,1,100990.6,0.0,0,69938.24
18,1,White,0,0,0.0,0.0,0,2355.49
18,0,Asian,1,0,0.0,0.0,0,2470.29
18,1,Black,1,1,65141.0,0.0,0,45318.95
19,1,Hispanic,0,0,0.0,0.0,0,2472.6
70,1,Black,0,1,184095.0,0.0,0,116106.56
22,1,Black,0,1,73308.1,9000.0,1,59148.12
18,1,White,0,1,58143.6,0.0,0,38310.33
30,1,Black,1,0,0.0,9000.0,1,9335.99
70,0,Asian,0,1,187391.9,0.0,1,159375.62
18,0,White,0,1,63165.0,0.0,0,42031.69
20,1,Hispanic,0,1,70727.6,1000.0,1,54750.43
38,1,Other,0,1,158959.8,5000.0,0,98557.63
22,1,Hispanic,0,0,0.0,12000.0,0,12176.09
54,1,Black,0,1,146322.6,0.0,0,112117.56
39,1,Asian,0,1,113332.0,0.0,0,77860.83
43,0,Hispanic,0,1,123213.2,9000.0,0,89398.42
21,0,White,0,1,67374.5,12000.0,0,49763.52
18,1,Asian,0,0,0.0,12000.0,0,12572.54
35,0,White,1,1,108885.4,12000.0,0,76580.96
42,0,White,1,1,117270.7,9000.0,1,97729.5
46,1,Asian,1,1,132986.5,12000.0,1,105240.91
52,1,Hispanic,0,1,138774.2,12000.0,0,98089.29
18,0,White,1,1,56144.4,9000.0,0,42065.69
18,1,Hispanic,1,0,0.0,0.0,0,2615.4
70,1,Asian,0,1,191826.4,9000.0,0,128254.57
38,1,White,0,1,109877.1,12000.0,0,80991.95
18,1,White,0,1,66261.7,9000.0,1,58773.94
44,1,White,0,1,120348.2,12000.0,0,94872.4
43,0,White,0,1,127963.0,0.0,0,82386.38
18,0,Black,0,1,56350.4,1000.0,0,44309.65
18,1,Black,1,0,0.0,12000.0,0,9926.55
53,1,White,1,1,145990.2,5000.0,0,108727.34
18,0,Black,0,1,62444.0,0.0,0,45481.76
18,1,Hispanic,1,1,66251.0,12000.0,0,50008.48
24,1,White,0,1,73327.2,9000.0,0,52726.76
34,1,Hispanic,0,0,0.0,0.0,0,2383.11
18,0,White,0,0,0.0,0.0,1,3052.77
18,1,White,0,1,63437.8,12000.0,0,43740.24
70,1,White,0,1,194264.2,0.0,0,131368.46
18,1,White,1,1,60157.8,12000.0,0,44035.59
18,1,White,0,1,62337.2,0.0,0,41264.59
42,0,White,1,1,116901.2,0.0,1,100908.28
18,0,Asian,0,1,52279.9,12000.0,0,37323.08
59,1,White,0,1,154523.8,0.0,0,91069.83
18,1,White,1,0,0.0,0.0,0,2651.3
26,0,White,0,1,76986.9,0.0,0,53043.99
65,1,Black,0,1,171144.7,0.0,0,123655.56
37,1,Hispanic,0,1,104291.6,9000.0,1,78535.81
18,1,White,1,0,0.0,9000.0,0,8714.41
38,0,Black,0,1,114960.1,0.0,0,81579.16
28,0,White,0,1,87523.8,0.0,0,60173.11
34,0,Asian,0,0,0.0,0.0,0,2600.3
18,0,Black,0,0,0.0,9000.0,0,11400.96
48,1,Hispanic,0,1,126650.4,1000.0,0,96242.02
29,0,Hispanic,0,0,0.0,12000.0,0,14315.98
27,0,Hispanic,1,0,0.0,9000.0,1,9438.41
32,1,Asian,1,0,0.0,0.0,0,2515.45
33,0,Black,1,1,93026.1,0.0,1,70220.81
18,0,Black,1,0,0.0,9000.0,0,10449.02
24,1,White,1,1,74604.7,0.0,0,50751.59
33,1,White,1,1,103227.5,9000.0,1,86822.16
23,0,White,0,0,0.0,0.0,0,2471.75
47,1,Black,1,1,138239.7,0.0,0,83209.89
18,1,Hispanic,0,1,63251.4,9000.0,0,44536.28
18,0,Other,0,0,0.0,0.0,0,2304.27
70,0,White,0,1,193369.0,9000.0,1,150298.74
34,0,White,0,1,101319.0,12000.0,0,73746.2
39,0,White,0,1,113169.9,0.0,0,71655.82
24,0,Black,0,0,0.0,1000.0,1,3540.45
29,0,White,0,1,88413.9,0.0,0,52570.48
18,1,Other,0,0,0.0,12000.0,0,11541.72
50,0,White,0,1,131356.3,0.0,0,95667.46
18,1,Hispanic,0,1,64719.4,12000.0,0,48282.36
18,0,Asian,1,0,0.0,9000.0,0,8846.52
22,0,Hispanic,0,1,66861.1,12000.0,0,47924.18
59,1,Asian,0,1,163048.7,0.0,0,118002.92
29,1,Asian,0,1,91664.4,5000.0,1,73546.17
19,1,Hispanic,0,1,67524.8,9000.0,0,50172.29
31,0,Hispanic,1,1,88914.5,0.0,0,67353.55
20,0,White,1,1,65354.9,9000.0,0,45571.56
32,0,Hispanic,0,0,0.0,0.0,0,2396.34
32,1,White,0,0,0.0,0.0,0,2426.21
27,1,White,1,1,83086.2,0.0,1,70129.38
34,1,Hispanic,0,0,0.0,0.0,1,3226.39
18,1,White,0,1,59151.9,0.0,0,41040.88
70,1,Other,1,1,186140.3,0.0,1,141443.83
69,0,White,0,1,185753.0,0.0,0,125309.29
33,1,Asian,1,1,93196.2,0.0,0,67435.49
18,1,White,0,1,65772.1,0.0,0,45061.65
46,1,Black,0,1,177559.8,0.0,0,114388.7
22,1,Other,0,1,72849.9,9000.0,0,55792.74
18,1,Hispanic,0,1,60186.8,1000.0,0,47530.95
18,0,White,0,0,0.0,0.0,0,2382.06
18,0,Hispanic,1,1,54724.2,9000.0,1,41438.24
18,0,Black,0,1,63841.7,0.0,1,49597.55
33,1,Asian,0,1,104481.1,12000.0,0,87443.79
18,1,White,1,1,65879.3,12000.0,0,52278.37
30,0,Asian,0,1,82821.6,9000.0,0,56509.19
30,0,White,0,0,0.0,12000.0,0,14474.86
18,1,Black,0,0,0.0,12000.0,0,13499.49
54,1,Asian,0,1,153156.3,12000.0,0,99459.23
41,1,White,0,1,113839.6,0.0,0,82795.29
22,0,White,0,1,74414.0,12000.0,0,53084.44
54,1,Asian,1,1,143785.0,0.0,0,110082.84
61,1,White,1,0,0.0,9000.0,0,10126.76
37,0,Hispanic,1,1,109381.4,12000.0,1,85612.02
40,1,Black,0,1,164023.8,0.0,0,120215.41
22,1,Black,0,0,0.0,0.0,0,2656.68
18,1,White,0,1,61777.4,0.0,0,44616.93
29,0,White,0,0,0.0,0.0,1,2679.43
42,0,Hispanic,1,1,117311.7,1000.0,0,77189.43
22,1,Black,0,0,0.0,1000.0,0,3168.38
46,0,White,0,1,125883.3,12000.0,1,110791.79
24,1,White,0,1,76039.2,9000.0,0,55806.05
18,1,White,0,0,0.0,0.0,0,2436.58
26,0,White,0,0,0.0,0.0,0,2712.55
29,1,Asian,1,1,91733.4,0.0,0,67241.55
18,0,Hispanic,0,1,53967.7,12000.0,0,36472.96
24,1,Hispanic,1,1,76660.6,0.0,0,54737.65
19,1,Other,0,1,61688.1,0.0,0,44395.46
28,0,White,0,1,85435.4,0.0,0,61211.35
32,1,White,1,1,98263.0,0.0,0,66279.29
21,1,Black,0,1,69836.6,9000.0,0,56507.06
29,1,White,1,0,0.0,0.0,0,2992.92
18,1,Asian,1,1,58832.4,12000.0,0,48923.41
70,1,White,1,1,186327.3,5000.0,0,148945.64
65,0,White,0,1,173325.5,0.0,0,118718.2
18,0,Black,1,0,0.0,0.0,0,2272.0
18,1,Other,0,0,0.0,1000.0,0,2864.1
24,0,Asian,0,0,0.0,0.0,1,2799.82
24,0,White,1,0,0.0,0.0,0,2750.32
18,0,Black,1,0,0.0,9000.0,0,8839.28
40,1,White,0,1,112926.9,12000.0,0,77712.77
18,0,White,0,0,0.0,12000.0,0,12179.57
48,1,Hispanic,0,1,132672.3,9000.0,0,98681.86
29,0,Asian,0,0,0.0,9000.0,0,10918.5
18,0,White,1,0,0.0,0.0,1,2941.63
18,0,White,0,1,66407.0,1000.0,0,47284.69
18,0,White,0,0,0.0,12000.0,0,13801.32
70,1,Other,0,0,0.0,0.0,0,2705.05
18,1,White,0,0,0.0,0.0,1,3251.6
21,1,Asian,1,0,0.0,9000.0,0,8224.39
38,1,White,0,1,113774.0,12000.0,0,76667.04
29,0,Other,0,1,87217.9,0.0,1,52346.85
31,0,White,1,0,0.0,12000.0,0,9156.94
59,1,Black,0,1,156754.3,0.0,0,117513.16
24,1,Hispanic,1,0,0.0,0.0,0,2766.62
18,0,Black,0,1,63197.2,12000.0,0,49068.67
19,1,Asian,0,1,69998.9,0.0,0,53004.92
27,1,White,0,1,76051.5,9000.0,0,53901.31
18,1,Hispanic,1,0,0.0,9000.0,0,11092.96
18,0,White,0,1,56649.2,0.0,1,61340.61
18,1,Hispanic,1,1,63871.4,9000.0,0,50806.38
18,1,White,0,0,0.0,0.0,0,2477.16
40,0,Black,0,1,116646.8,12000.0,0,86969.46
18,1,White,0,1,60835.2,12000.0,0,41467.6
42,1,White,0,1,116394.6,0.0,0,73080.42
18,1,Black,0,1,65440.1,5000.0,0,45837.14
39,1,White,1,1,115188.6,0.0,0,88267.82
18,1,Black,0,0,0.0,1000.0,0,3517.27
18,1,Hispanic,0,1,58601.6,0.0,0,41198.13
48,0,Asian,0,1,137423.4,0.0,0,102322.4
18,0,White,0,0,0.0,1000.0,1,3504.54
54,0,White,1,1,144229.9,0.0,0,96338.87
49,1,Hispanic,1,1,137493.1,0.0,0,85268.35
25,1,White,0,0,0.0,1000.0,0,2889.98
18,1,Hispanic,0,1,65882.4,12000.0,0,47887.78
48,1,Asian,1,1,137428.6,9000.0,0,109164.08
50,1,White,0,1,195461.6,0.0,0,125893.31
70,0,White,0,1,189083.7,0.0,0,128257.31
21,0,Other,0,1,71229.4,0.0,0,51639.93
38,1,Hispanic,0,0,0.0,5000.0,0,4194.13
18,0,Black,0,0,0.0,9000.0,0,10495.1
27,1,White,1,0,0.0,0.0,0,2736.93
25,1,Other,0,1,75163.7,0.0,0,49437.7
23,1,Hispanic,0,0,0.0,9000.0,0,10315.1
30,1,Hispanic,0,1,92691.2,0.0,0,60545.78
54,0,Other,0,1,150881.3,0.0,1,96827.08
23,1,Black,0,0,0.0,1000.0,0,3492.09
54,1,White,0,1,145777.9,0.0,0,84679.17
24,0,Black,1,1,77402.1,12000.0,1,60783.2
18,1,Hispanic,0,0,0.0,9000.0,0,8832.2
27,0,Asian,1,1,75023.6,0.0,1,47461.01
18,1,Asian,1,1,63350.4,12000.0,0,48449.73
26,0,Asian,0,0,0.0,0.0,0,2524.04
23,1,Other,1,0,0.0,0.0,0,2631.94
18,0,Hispanic,1,0,0.0,12000.0,0,12299.19
18,0,Asian,0,1,62397.3,5000.0,0,44788.64
18,1,Hispanic,0,1,64156.8,0.0,1,59524.46
56,1,White,0,1,149144.6,12000.0,1,118498.15
31,1,Asian,0,1,92972.8,5000.0,1,67964.68
30,1,White,1,1,92456.3,0.0,0,64727.33
18,1,White,0,0,0.0,0.0,0,2384.62
18,1,Other,1,0,0.0,9000.0,0,12467.44
18,0,White,0,0,0.0,0.0,0,2557.83
34,1,Black,0,1,101425.3,0.0,0,73387.33
18,1,Other,1,0,0.0,1000.0,0,3627.94
18,1,White,0,1,59927.9,9000.0,0,44099.02
18,1,White,0,0,0.0,12000.0,0,12121.56
34,0,White,0,0,0.0,0.0,0,2520.25
24,1,White,0,0,0.0,1000.0,0,3377.86
18,1,Asian,0,0,0.0,9000.0,0,7679.44
67,0,Asian,1,1,176335.8,0.0,0,125142.98
39,0,White,1,1,113907.7,9000.0,0,79598.55
33,1,White,0,0,0.0,9000.0,0,9599.11
18,1,Hispanic,0,0,0.0,0.0,0,2774.15
18,1,Black,1,0,0.0,0.0,1,2833.44
44,1,Black,0,1,116922.6,9000.0,0,78981.58
24,0,Black,0,0,0.0,0.0,1,3270.33
19,0,Asian,1,0,0.0,0.0,0,2344.5
18,1,White,1,1,63468.0,1000.0,1,54732.45
18,0,Hispanic,0,0,0.0,0.0,1,2693.26
18,0,Asian,0,0,0.0,0.0,0,2806.37
25,1,Hispanic,0,1,76094.9,12000.0,0,60490.03
40,1,White,0,1,116323.4,0.0,0,80693.72
18,1,Hispanic,0,0,0.0,9000.0,1,8578.29
26,0,White,0,1,81790.7,9000.0,0,63517.21
28,0,Hispanic,0,0,0.0,12000.0,0,13303.95
18,1,Hispanic,1,0,0.0,0.0,0,2388.74
23,1,White,0,0,0.0,9000.0,0,9291.62
32,1,Hispanic,1,1,101069.9,0.0,0,70655.48
18,1,Black,0,0,0.0,5000.0,0,6120.33
18,0,White,0,0,0.0,12000.0,0,12707.77
18,0,White,0,1,59314.0,0.0,1,44849.84
43,0,Asian,0,0,0.0,9000.0,0,8410.82
21,1,Other,1,0,0.0,0.0,0,2514.04
28,1,White,1,1,84511.5,0.0,0,58462.49
18,0,Asian,0,0,0.0,0.0,0,2599.64
38,0,White,0,1,110099.5,9000.0,0,86867.2
64,1,Asian,1,1,171376.4,12000.0,1,138342.93
18,1,White,1,0,0.0,0.0,0,2682.48
52,0,White,0,1,150100.7,0.0,0,95580.59
36,0,Hispanic,0,0,0.0,12000.0,0,13143.46
21,0,White,1,1,64204.7,12000.0,0,47212.45
53,0,Black,0,0,0.0,12000.0,0,14153.78
40,0,White,0,1,102326.8,12000.0,0,75665.34
18,1,Black,0,1,61186.7,9000.0,0,40427.07
56,0,Hispanic,0,1,143934.0,5000.0,0,99292.37
18,0,White,1,1,58714.2,9000.0,0,45981.76
18,0,White,0,1,63386.1,0.0,1,44490.89
20,0,Asian,1,0,0.0,0.0,0,2647.4
55,0,Asian,0,1,143346.5,12000.0,0,99498.85
18,1,White,0,1,61883.5,9000.0,0,40891.43
18,1,Other,0,0,0.0,0.0,0,2394.04
70,0,Asian,1,0,0.0,0.0,0,2488.06
48,0,White,0,0,0.0,9000.0,0,12227.32
28,1,Hispanic,0,1,87072.2,9000.0,0,56020.75
21,1,Asian,0,0,0.0,9000.0,0,7772.13
48,1,Hispanic,1,1,125947.9,0.0,0,88525.6
18,1,Asian,0,1,62687.5,0.0,0,45542.41
39,1,White,1,1,108093.1,0.0,0,81753.34
26,0,Black,0,1,79403.5,0.0,0,50877.71
34,1,White,0,1,93433.6,9000.0,0,66043.48
23,1,Black,1,1,72869.1,0.0,0,57286.65
37,0,Hispanic,0,1,109146.1,12000.0,0,83451.99
30,0,Black,0,0,0.0,0.0,0,2645.37
18,1,Hispanic,0,0,0.0,5000.0,0,5338.45
18,1,Asian,0,0,0.0,0.0,0,2868.15
67,1,Hispanic,1,1,183787.8,12000.0,0,137895.86
18,0,Black,0,0,0.0,9000.0,1,11732.71
18,1,Asian,0,0,0.0,12000.0,0,12922.33
62,1,White,0,1,168547.7,0.0,0,103890.61
18,0,Other,0,0,0.0,0.0,1,2780.71
46,0,White,1,0,0.0,12000.0,0,14938.82
36,0,Black,0,0,0.0,0.0,0,2593.54
70,1,Black,1,1,185594.4,0.0,0,134606.76
52,0,Hispanic,0,1,148663.5,12000.0,0,116020.39
23,1,White,0,0,0.0,0.0,0,2351.75
18,1,White,0,0,0.0,0.0,1,2689.65
18,0,Black,0,1,64304.1,0.0,0,46196.92
18,1,Black,0,1,65501.8,12000.0,0,45013.92
31,1,Asian,0,0,0.0,12000.0,0,14816.06
21,0,White,0,0,0.0,0.0,0,2473.14
18,1,Black,0,0,0.0,0.0,1,2797.39
55,1,Asian,0,1,201778.4,1000.0,1,120891.97
37,1,White,0,0,0.0,0.0,0,2743.62
40,0,White,0,1,116210.9,5000.0,0,76761.47
22,1,White,0,0,0.0,0.0,0,2513.51
34,1,White,1,1,99447.4,9000.0,0,80590.1
35,1,White,0,1,98784.6,9000.0,0,68121.65
18,1,Hispanic,1,0,0.0,12000.0,0,11937.63
18,0,Hispanic,0,1,64461.5,12000.0,1,52526.69
37,0,Hispanic,0,1,106918.7,9000.0,0,73555.75
24,1,Asian,1,1,71708.1,0.0,0,50899.75
18,0,White,0,0,0.0,9000.0,1,11130.98
27,1,Other,1,0,0.0,12000.0,1,13706.67
18,0,Other,0,0,0.0,0.0,0,2671.68
18,0,Asian,0,1,60290.5,9000.0,0,45328.43
29,0,White,1,0,0.0,12000.0,0,14106.53
28,0,White,1,1,86302.0,0.0,0,58676.01
18,0,White,0,0,0.0,0.0,0,2952.91
32,0,White,0,0,0.0,0.0,0,2545.1
18,0,Black,0,0,0.0,5000.0,1,7876.89
22,1,Hispanic,0,0,0.0,9000.0,0,9844.34
70,1,White,0,0,0.0,12000.0,0,12905.49
50,0,White,0,1,145623.0,9000.0,0,108224.07
18,0,Hispanic,0,0,0.0,0.0,0,2800.67
37,1,Hispanic,0,1,114037.5,0.0,0,83759.66
18,1,White,1,0,0.0,0.0,0,2839.1
59,1,Black,0,1,163646.8,0.0,0,116853.56
25,0,White,0,0,0.0,1000.0,0,2794.03
18,1,White,0,0,0.0,0.0,0,2395.58
18,1,White,1,1,57980.8,0.0,0,38127.04
18,0,Hispanic,1,0,0.0,0.0,0,2435.07
25,0,White,0,0,0.0,9000.0,0,9933.34
39,0,Asian,0,1,110247.1,0.0,1,95957.3
18,1,Black,1,0,0.0,0.0,0,2538.79
18,1,White,1,0,0.0,12000.0,0,14849.56
18,0,Other,1,0,0.0,5000.0,0,5028.04
25,0,Asian,0,1,78527.1,9000.0,1,67234.95
57,0,Asian,0,1,158821.4,9000.0,0,130262.6
19,1,White,0,0,0.0,1000.0,0,3537.08
42,1,Hispanic,0,1,117922.0,9000.0,1,96435.78
18,0,Hispanic,1,0,0.0,0.0,0,2220.64
26,1,Black,1,1,83997.8,0.0,1,63770.88
22,1,Hispanic,0,1,62598.2,9000.0,0,46849.99
39,0,Hispanic,0,1,109343.0,12000.0,0,77193.84
52,1,Hispanic,0,0,0.0,0.0,0,2354.76
18,1,White,1,1,60466.9,0.0,0,36694.47
18,1,Black,0,0,0.0,9000.0,1,10829.9
39,0,White,0,1,156851.5,0.0,1,145227.81
38,1,Other,0,1,110071.8,5000.0,0,72908.37
20,1,Asian,0,1,66074.8,0.0,1,45715.96
18,0,Black,0,0,0.0,9000.0,0,10257.19
18,0,White,0,1,59600.9,12000.0,0,42760.86
19,0,Black,1,0,0.0,9000.0,0,11254.9
27,1,Hispanic,0,1,78000.2,0.0,0,52780.59
18,1,Asian,1,0,0.0,0.0,0,2485.65
70,1,Black,1,1,183600.2,1000.0,0,128965.93
18,0,White,1,1,60879.2,12000.0,0,42837.9
34,1,Hispanic,0,1,97570.4,0.0,0,64009.81
48,1,White,1,1,128988.5,1000.0,0,80330.85
27,1,Hispanic,0,1,89296.1,0.0,0,64189.09
18,1,Asian,0,1,64025.2,0.0,0,44230.73
18,1,Other,0,0,0.0,0.0,0,2354.4
18,1,Hispanic,1,0,0.0,0.0,1,2623.82
18,0,White,0,0,0.0,0.0,0,2538.21
18,1,White,1,0,0.0,9000.0,0,8211.93
28,0,Asian,1,1,91423.1,12000.0,1,76252.41
36,0,White,0,1,109176.2,0.0,0,77385.69
19,0,Black,0,1,65174.8,0.0,0,43905.58
18,1,Hispanic,0,1,63906.4,0.0,0,46760.59
31,0,White,0,0,0.0,0.0,1,3295.49
24,1,White,0,0,0.0,0.0,0,2287.28
18,0,Black,1,0,0.0,0.0,0,2253.0
27,1,Hispanic,0,1,83262.8,12000.0,0,56872.8
20,1,Asian,0,0,0.0,0.0,0,2548.61
19,1,White,1,0,0.0,12000.0,0,9805.86
30,1,Asian,0,1,90884.3,0.0,0,69162.47
60,0,White,0,1,163515.3,0.0,0,109487.22
18,0,White,1,1,63768.3,9000.0,1,51670.42
18,0,White,1,1,59170.8,9000.0,0,46090.89
18,0,White,0,0,0.0,0.0,0,2186.22
18,1,Hispanic,0,0,0.0,0.0,0,2378.12
51,1,Asian,0,0,0.0,0.0,0,2477.69
18,1,Black,0,0,0.0,1000.0,0,3337.77
35,1,White,1,1,98473.9,0.0,1,89324.19
36,0,Black,0,1,109169.3,9000.0,0,77708.46
